,point_differential,home_offensive_efficiency,away_offensive_efficiency,home_defensive_efficiency,away_defensive_efficiency
21307,38,114.41090555014605,67.53497346840328,68.15968841285297,113.36227689339123
21312,12,96.0,78.49293563579278,80.0,94.19152276295134
21323,31,137.88300835654596,93.50935093509352,94.70752089136491,136.13861386138615
21325,19,102.87485907553551,78.6255096097845,76.09921082299887,106.29004076878275
21329,17,106.60980810234541,84.58646616541353,83.955223880597,107.41138560687433
21330,35,114.13641364136413,70.33997655334116,66.006600660066,121.62954279015241
21332,14,117.80753968253967,98.92525647288716,100.44642857142858,116.02344894968246
21336,34,121.39807897545359,73.87247278382581,76.04055496264675,117.9367547952307
21338,39,132.93310463121784,78.3062645011601,77.18696397941682,134.86078886310906
21343,13,109.46555054732777,92.84267386900741,88.53831294269156,114.78730587440917
21346,10,125.07534659433395,107.7968103957472,110.00602772754671,122.563496751329
21349,28,126.2214983713355,87.27175080558538,88.21932681867534,124.86573576799141
21350,11,121.01063829787233,103.30578512396696,106.38297872340425,117.5103305785124
21352,12,116.98440207972271,104.3557168784029,99.65337954939342,122.50453720508165
21353,30,119.32144910868314,75.49857549857549,76.19321449108682,118.23361823361822
21354,-12,90.95634095634094,106.77083333333334,106.54885654885653,91.14583333333334
21359,15,115.67516525023606,100.7770762506071,97.96978281397544,118.98980087421079
21361,32,112.2334455667789,65.68144499178982,67.34006734006735,109.46907498631637
21362,27,128.1635301752109,81.70961659333751,84.36080467229073,124.13576367064738
21363,31,115.84454409566519,80.39419087136929,77.22969606377677,120.59128630705393
21365,34,136.830102622577,88.62206975414524,88.36944127708097,137.221269296741
21372,42,110.04784688995215,62.4687656171914,59.80861244019139,114.94252873563218
21377,7,92.95227524972253,80.68854222700377,83.24084350721421,90.10220548682088
21379,11,103.31702011963021,88.89496717724288,88.363240891789,103.93873085339168
21381,28,132.11903540277063,97.04968944099379,96.20318111852231,133.2815734989648
21390,20,102.34716157205239,73.96449704142012,75.05458515283843,100.86067778375471
21392,14,118.37364899639734,97.01492537313432,100.36026762738035,114.4278606965174
21395,26,136.24338624338625,101.10294117647058,101.85185185185186,135.24159663865547
21397,40,108.64135864135864,62.53326237360298,58.6913086913087,115.75306013837148
21399,36,116.21900826446281,69.87577639751554,69.73140495867769,116.45962732919256
21400,34,108.74938210578348,64.53154875717017,66.73257538309441,105.16252390057362
21410,41,138.02083333333334,75.23148148148148,84.63541666666667,122.68518518518519
21411,18,107.5122482308111,79.55138236828377,83.01578660860098,103.02556077203964
21420,20,134.2197691921726,107.67326732673268,109.13196186653286,132.42574257425744
21422,21,118.19116135662897,88.97243107769424,91.21274409044193,115.28822055137844
21429,37,122.21618685497013,69.37172774869109,71.97175448126019,117.80104712041883
21440,31,128.49800114220443,84.09350057012543,84.23757852655625,128.2782212086659
21443,25,108.49349039057657,64.35926773455377,69.74581525108493,100.11441647597255
21444,22,124.86278814489573,90.6463478717814,94.67618002195391,119.54808197582763
21446,14,86.93213684800898,64.27423674343866,67.30229949523276,83.02088912694161
21449,21,104.3276661514683,76.10350076103501,77.27975270479135,102.73972602739725
21453,38,121.319520174482,68.84449244060475,69.52017448200655,120.1403887688985
21462,5,92.87148594377508,85.43833580980683,86.59638554216866,91.62951956414067
21465,-5,115.01210653753027,117.20581340834507,121.06537530266344,111.34552273792781
21466,26,118.52776044915782,79.06388361796331,77.97878976918278,120.17710309930423
21471,15,104.11105178857447,84.95145631067962,84.08969567538708,105.1779935275081
21474,6,124.07602956705384,110.22044088176352,116.15628299894402,117.73547094188376
21479,36,110.96256684491979,61.166059344091614,62.83422459893049,108.01665799062987
21482,31,115.38461538461537,69.71556051310652,71.22507122507122,112.93920803123257
21492,2,96.10821072615093,94.76967370441459,93.73516848599905,97.16890595009598
21495,-13,97.43875278396436,113.01742919389979,115.53452115812917,95.31590413943356
21496,7,109.87520347259903,94.0996948118006,100.3798155181769,103.00101729399796
21497,11,121.01366742596811,103.23660714285714,105.35307517084283,118.58258928571428
21498,4,81.74386920980926,72.7032385988103,74.93188010899182,79.31262392597488
21500,18,110.03521126760565,85.02386634844868,83.62676056338029,111.87350835322194
21501,14,97.69094138543517,75.44979686593152,76.96862048549437,95.76320371445154
21502,-17,107.47938751472319,133.21492007104797,132.50883392226146,108.05210183540557
21503,-7,104.27807486631015,111.78327196212518,113.63636363636364,102.57759074171489
21504,23,110.51373954599761,69.29347826086956,76.16487455197132,100.54347826086958
21506,-1,106.41579272054287,108.69565217391303,107.95805058605798,107.14285714285714
21507,11,107.95805058605798,90.71340713407133,90.99321406539173,107.62607626076259
21508,5,109.31558935361217,94.22850412249704,101.39416983523448,101.59010600706712
21509,-6,105.0632911392405,112.37373737373737,112.65822784810126,104.7979797979798
21510,14,117.26804123711341,99.07359752959341,99.22680412371135,117.0869788986104
21511,18,119.90407673860912,90.3790087463557,92.92565947242207,116.61807580174927
21512,6,110.14492753623189,99.26262053318207,101.44927536231884,107.77084515031197
21515,-10,100.17421602787458,114.7588611272516,114.69221835075494,100.23242300987798
21516,-2,106.5891472868217,110.51080550098231,109.01162790697674,108.05500982318273
21517,7,116.87264911337991,107.46910263299301,107.46910263299301,116.87264911337991
21518,-7,97.47391543108182,114.03508771929825,107.08401976935748,103.80116959064327
21519,-3,97.31359649122808,100.3798155181769,101.42543859649125,96.31036353771026
21520,11,102.94117647058823,84.23757852655625,86.76470588235294,99.94288977727012
21521,-13,101.04790419161678,114.1885325558795,117.26546906187625,98.39650145772596
21523,10,118.24324324324324,103.82255781028786,106.1776061776062,115.62057574327514
21524,-15,87.64607679465777,110.35653650254669,108.51419031719533,89.13412563667231
21526,2,117.37089201877934,109.61214165261384,114.43661971830987,112.42270938729624
21528,-2,112.23162003903708,113.05732484076434,115.48471047495119,109.87261146496816
21529,2,102.57195345988978,95.58823529411765,99.51010410287815,98.52941176470588
21530,-9,94.7187141216992,105.27793374508703,107.6349024110218,92.64458169567659
21531,1,95.15570934256056,96.21077560686797,93.71395617070357,97.69094138543517
21532,-3,113.19712865819989,116.95101816180515,117.33848702374378,112.8233351678591
21533,9,110.72261072261071,92.18492019812878,97.6107226107226,104.56796917996698
21534,15,131.50204558737582,104.34056761268782,109.58503798947984,125.20868113522539
21535,6,120.20529443544031,112.89445048966269,112.10156672069151,121.05549510337323
21536,-11,81.94519075765717,96.25668449197862,96.72219236969372,81.55080213903744
21537,-4,114.22787738577213,119.45883707541738,120.01156737998843,113.70178468624064
21538,-3,109.57598856598378,117.05273533760474,113.14911862791806,113.35633316904881
21539,11,107.8205865439908,92.64620729588883,92.00690051753881,108.56977417486972
21540,2,116.76646706586826,127.68817204301075,113.77245508982037,131.04838709677418
21541,11,118.34319526627219,102.50266240681576,103.55029585798816,117.14589989350372
21543,17,133.64779874213838,102.78113663845225,106.91823899371069,128.4764207980653
21544,18,106.88506385341476,79.3010752688172,81.89894503053858,103.49462365591397
21545,-6,105.68696527428283,114.7373788883223,113.23603422244591,107.08822029576748
21546,-8,85.42141230068337,105.32837670384139,96.81093394077449,92.93680297397769
21548,26,114.9592549476135,75.45558086560365,77.1245634458673,112.47152619589977
21549,7,110.27503892060197,99.64230965763925,101.19356512714064,108.58456821665814
21550,28,141.0614525139665,98.75541125541125,101.95530726256985,136.63419913419915
21551,8,113.63636363636364,91.53318077803203,101.01010101010101,102.97482837528604
21552,-2,101.35135135135134,103.84850335980451,104.42260442260442,100.79413561392792
21553,-19,87.87346221441125,118.97590361445782,115.70005858230815,90.36144578313252
21554,14,122.26184411614875,101.08481262327416,104.43199184921039,118.34319526627218
21556,26,110.00602772754671,72.62051915945612,70.82579867389994,112.79357231149567
21557,13,109.99456816947311,91.5948275862069,92.34111895708854,109.10560344827587
21558,12,109.52380952380953,86.57351154313487,90.47619047619048,104.79951397326852
21560,3,95.49154664996868,90.11808576755749,90.79524107701941,94.77936606587943
21561,-5,115.93816631130065,115.86901763224179,122.60127931769725,109.57178841309823
21562,-12,81.68927250308262,98.06879903439952,100.1849568434032,79.96378998189499
21563,-10,89.93902439024392,104.3557168784029,105.18292682926831,89.23169993950393
21565,-2,85.92910848549946,98.50746268656717,88.61439312567131,95.52238805970148
21567,-8,85.90637450199205,94.17808219178082,95.86653386454184,84.39334637964775
21569,8,83.59456635318703,71.35575942915392,73.14524555903866,81.54943934760448
21570,13,125.14898688915375,105.02958579881658,105.78069129916568,124.26035502958581
21572,-6,113.85896180215474,131.64893617021275,121.2047012732615,123.67021276595744
21575,-25,92.18054672600127,129.3640897755611,131.9135410044501,90.3990024937656
21576,8,119.19315403422983,96.41873278236915,106.96821515892421,107.43801652892562
21578,10,91.78082191780823,73.91078838174273,78.08219178082192,86.87759336099585
21579,7,107.9035874439462,98.48058525604952,98.09417040358744,108.32864378165448
21581,6,120.77294685990339,110.93502377179081,112.72141706924317,118.85895404120444
21583,24,115.88380716934488,74.95590828924162,78.80098887515452,110.22927689594356
21585,8,107.568688439606,97.25103734439834,97.20062208398134,107.62448132780082
21586,12,110.34047919293822,92.12198221092757,91.4249684741488,111.18170266836087
21587,2,114.50381679389312,109.45008008542445,111.77753544165758,112.11959423384943
21588,16,112.04889406286381,89.65314520870076,88.76600698486612,113.16872427983537
21589,-3,98.66666666666667,105.24876981957354,102.66666666666666,101.14816839803171
21592,-1,112.8783991790662,114.45473251028805,114.1611082606465,113.16872427983537
21594,1,110.46511627906976,111.87350835322194,109.01162790697674,113.3651551312649
21596,5,100.69444444444444,92.14186369958274,92.01388888888889,100.83449235048678
21597,9,121.30801687763713,106.68380462724936,109.44092827004219,118.25192802056557
21598,-27,81.16883116883116,124.59546925566343,125.0,80.90614886731392
21599,4,100.45274476513863,96.26436781609196,94.79343520090549,102.01149425287358
21600,22,130.586186883343,90.90909090909092,98.66511897852583,120.32085561497328
21601,14,106.0695344725987,80.77994428969359,85.4449027695934,100.27855153203342
21602,-2,103.2488986784141,103.16184351554128,106.0022026431718,100.48231511254019
21603,-1,104.4689495066744,104.76463834672789,105.91990713871155,103.32950631458093
21604,-7,101.69043845747493,112.72141706924317,110.93502377179081,103.32796564680623
21605,-12,88.58267716535433,108.25635103926096,105.45556805399326,90.93533487297921
21606,18,122.34669811320754,97.48050389922015,95.81367924528301,124.47510497900419
21607,-7,85.02386634844868,94.22850412249704,95.4653937947494,83.92226148409894
21608,-4,111.1111111111111,122.02562538133009,116.95906432748538,115.92434411226358
21609,2,87.60951188986232,84.32229856339787,84.48060075093868,87.44534665833854
21612,7,109.45945945945945,99.94597514856834,100.0,109.40032414910858
21613,-26,82.34928527035426,119.6244700181708,122.74704785581105,80.25439127801332
21614,3,100.34904013961605,95.3206239168111,95.98603839441535,99.65337954939342
21616,4,91.51921903599755,79.18552036199095,85.41793776693105,84.84162895927602
21618,8,90.17758046614873,77.99671592775042,79.0788013318535,88.94362342638205
21622,-16,95.01797637390858,118.42105263157893,115.56240369799693,97.36842105263158
21623,-3,95.92326139088729,101.39225181598064,100.41966426858512,96.85230024213075
21625,22,121.95121951219512,87.7742946708464,87.55472170106316,122.25705329153607
21626,11,110.23622047244095,102.58572231590782,95.8005249343832,118.04384485666107
21627,-14,82.23684210526316,99.67672413793103,101.42543859649125,80.81896551724138
21628,13,109.72316002700877,81.76100628930817,87.77852802160702,102.20125786163521
21629,11,106.83760683760684,91.37635636778982,91.16809116809117,107.0816676185037
21630,8,115.96009975062344,105.35448686167574,105.9850374064838,115.2702032721864
21631,19,114.56628477905075,85.39148712559117,88.65248226950355,110.35207566999475
21634,8,108.62619808306708,95.29860228716646,95.84664536741214,108.00508259212198
21637,7,100.14836795252226,91.26788357178096,91.49357072205737,99.90133201776024
21639,-17,89.76063829787235,119.77058029689609,118.01861702127661,91.09311740890688
21640,10,122.34042553191489,101.68650793650794,109.04255319148936,114.08730158730158
21641,12,105.89318600368325,87.0494807574832,87.47697974217313,105.37568723274282
21644,19,124.33392539964476,92.32954545454545,96.21077560686797,119.31818181818181
21645,-6,98.32974137931035,106.46900269541779,106.41163793103449,98.38274932614554
21646,14,112.22540592168097,95.60229445506691,95.51098376313276,112.33269598470363
21648,-22,73.09941520467835,107.27056019070321,105.26315789473684,74.49344457687724
21649,10,103.29562223315298,90.11203117389186,90.99852434825382,102.28933268387725
21650,-2,103.02556077203964,100.79641612742658,105.63380281690141,98.30761572921853
21651,7,105.77915376676987,99.15388683236382,96.74922600619196,108.40824960338445
21652,-16,89.95037220843672,109.08018867924527,114.76426799007444,85.49528301886792
21654,13,125.49914432401596,111.34204275534442,106.95949800342271,130.64133016627076
21655,16,125.45344619105201,104.62211118051216,101.2696493349456,129.60649594003746
21656,23,135.80931263858093,102.17983651226157,103.93569844789357,133.5149863760218
21657,5,107.51359367276324,99.95124329595319,101.33465150766187,106.04583130180399
21658,7,129.51969778737183,114.33710174717369,120.07555315704263,123.32990750256936
